id,features
900,"[0.0, 0.0, 0.1106732040643692, 0.0, 0.0, 0.0, 0.1540430784225464, 0.0, 0.08408050984144211, 0.174274742603302, 0.0, 0.0, 0.0, 0.10294349491596222, 0.0, 0.0, 0.0, 0.0513896681368351, 0.065569207072258, 0.6454877853393555]"
910,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04199506714940071, 0.0, 0.09557310491800308, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11942041665315628, 0.0]"
920,"[0.0, 0.0, 0.4922497570514679, 0.0, 0.0, 0.0, 0.1539507955312729, 0.30753979086875916, 0.010462368838489056, 0.17923809587955475, 0.05475909635424614, 0.11845428496599197, 0.0, 0.06340821087360382, 0.0, 0.45252907276153564, 0.0, 0.3521834909915924, 0.0, 0.19125863909721375]"
930,"[0.0, 0.20216408371925354, 0.362337201833725, 0.0, 0.0, 0.0, 0.04394508898258209, 0.14020153880119324, 0.0, 0.11054853349924088, 0.07966591417789459, 0.0, 0.0, 0.43135300278663635, 0.058164067566394806, 0.127854585647583, 0.0, 0.1036897674202919, 0.0, 0.0]"
940,"[0.0, 0.045450493693351746, 0.0922044962644577, 0.06898456811904907, 0.054110266268253326, 0.03992556035518646, 0.1263197809457779, 0.0012736294884234667, 0.6758143305778503, 0.013959460891783237, 0.2624669373035431, 0.03058878518640995, 0.0, 0.003516317345201969, 0.023457858711481094, 0.0, 0.06244397908449173, 0.0, 0.4708309471607208, 0.08950929343700409]"
950,"[0.0, 0.0, 0.0, 0.643218994140625, 0.0, 0.1510884165763855, 0.09710538387298584, 0.0, 0.0, 0.0, 0.41172268986701965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19422298669815063, 0.121564120054245]"
960,"[0.0, 0.0, 0.0, 0.1558547168970108, 0.06995514780282974, 0.04421965777873993, 0.06249865144491196, 0.038369547575712204, 0.0, 0.0, 0.8471161127090454, 0.02449074573814869, 0.0, 0.0, 0.0, 0.0012658352497965097, 0.0, 0.12035463750362396, 0.0, 0.0]"
970,"[0.0, 0.0, 0.3641597032546997, 0.0, 0.0, 0.0, 0.0, 0.4809201657772064, 0.0, 0.0, 0.019775452092289925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03939291834831238, 0.0]"
980,"[0.0, 0.0, 0.0, 0.14470820128917694, 0.0, 0.02877863310277462, 0.0, 0.0, 0.0, 0.0, 0.40942201018333435, 0.0, 0.02128269337117672, 0.031173212453722954, 0.0, 0.0, 0.0, 0.016181157901883125, 0.08818883448839188, 0.0]"
990,"[0.43142765760421753, 0.0, 0.0, 0.1268562376499176, 0.0, 0.32298263907432556, 0.0, 0.0, 0.0, 0.1997460424900055, 0.4017677903175354, 0.2385455071926117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09981279820203781, 0.0, 0.0]"
1000,"[0.03330691531300545, 0.029132720082998276, 0.11402444541454315, 0.15553300082683563, 0.5554550290107727, 0.6565226912498474, 0.0794043317437172, 0.07575052976608276, 0.0845315158367157, 0.03211801499128342, 0.19908034801483154, 0.4160161018371582, 0.2550705075263977, 0.01574113219976425, 0.017138762399554253, 0.043556030839681625, 0.1922847479581833, 0.17257454991340637, 0.11605184525251389, 0.2161978781223297]"
1010,"[0.0, 0.008290648460388184, 0.8999968767166138, 0.0, 0.0, 0.0, 0.028200147673487663, 0.0, 0.03658389300107956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13173916935920715, 0.0, 0.0, 0.0, 0.0]"
1020,"[0.0, 0.08149901032447815, 0.12084288895130157, 0.04749035835266113, 0.35704752802848816, 0.022149423137307167, 0.0, 0.13255012035369873, 0.10899017006158829, 0.0, 0.1332615166902542, 0.10515610128641129, 0.19067341089248657, 0.0, 0.0, 0.4486144483089447, 0.014456591568887234, 0.020118510350584984, 0.47025638818740845, 0.0]"
1030,"[0.0, 0.0, 0.07651637494564056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08780897408723831, 0.0, 0.35886383056640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04469603672623634, 0.26591724157333374, 0.0]"
1040,"[0.0, 0.0, 0.3578425645828247, 0.0, 0.6526507139205933, 0.0, 0.01907101832330227, 0.029510468244552612, 0.4450673460960388, 0.0, 0.26705798506736755, 0.0487997829914093, 0.0, 0.0, 0.0, 0.07831553369760513, 0.0, 0.005476435646414757, 0.11705701053142548, 0.0]"
1050,"[0.0, 0.0, 0.0, 0.287249892950058, 0.4648875594139099, 0.23108696937561035, 0.0, 0.17462943494319916, 0.0, 0.0, 0.37045082449913025, 0.1169295534491539, 0.03449305519461632, 0.0, 0.0, 0.0, 0.0, 0.10412612557411194, 0.32744356989860535, 0.015085295774042606]"
1060,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.10010629892349243, 0.0, 0.0, 0.0, 0.0, 0.7629278302192688, 0.012721969746053219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1070,"[0.0, 0.0, 0.3323132395744324, 0.0, 0.0, 0.0, 0.09689345955848694, 0.0, 0.0, 0.41899678111076355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01336647942662239, 0.0, 0.015286106616258621]"
1080,"[0.0, 0.05133377015590668, 0.0, 0.0, 0.290761798620224, 0.20409952104091644, 0.0, 0.0, 0.09026654064655304, 0.0, 0.26612579822540283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008086957037448883, 0.0, 0.6828689575195312, 0.0]"
1090,"[0.0, 0.08486659079790115, 0.5413828492164612, 0.0, 0.0, 0.0, 0.2443910837173462, 0.0, 0.0, 0.04827007278800011, 0.16122694313526154, 0.4788936376571655, 0.0, 0.03568234294652939, 0.0, 0.16659367084503174, 0.2600337266921997, 0.01884244568645954, 0.03169826418161392, 0.0]"
1100,"[0.0, 0.0, 0.3879660964012146, 0.0, 0.38480690121650696, 0.0, 0.0, 0.11428463459014893, 0.3795737326145172, 0.0, 0.19457124173641205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1110,"[0.0, 0.0, 0.7047086358070374, 0.0, 0.0, 0.0, 0.12762495875358582, 0.0, 0.0, 0.0, 0.07620944827795029, 0.3251064717769623, 0.0, 0.0, 0.002877077553421259, 0.06350240856409073, 0.004913095384836197, 0.017509162425994873, 0.042336881160736084, 0.004622376523911953]"
1120,"[0.0, 0.0, 0.04034102335572243, 0.4187512993812561, 0.07133808732032776, 0.3362324833869934, 0.0, 0.0, 0.0, 0.0, 0.5636973977088928, 0.023146996274590492, 0.1694403439760208, 0.0, 0.0, 0.0, 0.0, 0.12495443224906921, 0.19194860756397247, 0.0]"
1130,"[0.0, 0.0, 0.6842395663261414, 0.012780929915606976, 0.0, 0.0027855830267071724, 0.0, 0.0, 0.0, 0.0011030957102775574, 0.03771147131919861, 0.0, 0.0, 0.0, 0.0, 0.09260350465774536, 0.0, 0.0, 0.0, 0.0]"
1140,"[0.0, 0.0, 0.14044645428657532, 0.0, 0.0, 0.0, 0.03931676596403122, 0.0, 0.0, 0.04028385505080223, 0.25775569677352905, 0.022264428436756134, 0.0, 0.04142654687166214, 0.0, 0.0, 0.0, 0.43330642580986023, 0.0, 0.0]"
1150,"[0.0, 0.0, 0.0, 0.21807722747325897, 0.0, 0.08332709223031998, 0.0, 0.0, 0.0, 0.0, 0.6345465183258057, 0.17369690537452698, 0.3022504150867462, 0.0, 0.0, 0.0, 0.0, 0.02731722593307495, 0.13844116032123566, 0.0]"
1160,"[0.085786372423172, 0.09157616645097733, 0.16262492537498474, 0.0, 0.0, 0.0, 0.37816426157951355, 0.0138864042237401, 0.26578372716903687, 0.5369612574577332, 0.07890857756137848, 0.0, 0.0, 0.06119187921285629, 0.5708422660827637, 0.05278124287724495, 0.0, 0.014465796761214733, 0.0, 0.14724992215633392]"
1170,"[0.0, 0.019960913807153702, 0.0, 0.0, 0.04278355464339256, 0.0, 0.0, 0.0, 0.03369097411632538, 0.0, 0.12190788984298706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15301202237606049, 0.0]"
1180,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42738044261932373, 0.0, 0.0, 0.0195875633507967, 0.04824827238917351, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1190,"[0.0, 0.0012780316174030304, 0.0, 0.014486068859696388, 0.0, 0.0, 0.22047685086727142, 0.0, 0.0, 0.0, 0.242458775639534, 0.0, 0.0, 0.1304289549589157, 0.0, 0.0, 0.06627295911312103, 0.0, 0.0, 0.0]"
1200,"[0.0, 0.0, 0.1020706444978714, 0.0, 0.2718304693698883, 0.0, 0.004445883445441723, 0.2838986814022064, 0.18030576407909393, 0.0, 0.235661581158638, 0.0, 0.0, 0.008444201201200485, 0.0, 0.0, 0.0, 0.0, 0.2319081574678421, 0.017315920442342758]"
1210,"[0.0, 0.06211857497692108, 0.35217034816741943, 0.0, 0.0, 0.0, 0.19443516433238983, 0.10940209776163101, 0.16903576254844666, 0.6554351449012756, 0.09560252726078033, 0.0, 0.0, 0.6676415205001831, 0.0, 0.10246939957141876, 0.0, 0.1444469541311264, 0.0, 0.0]"
1220,"[0.0, 0.0, 0.27272865176200867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4059913456439972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1230,"[0.0, 0.09684649109840393, 0.2835216820240021, 0.0, 0.13460500538349152, 0.0, 0.0, 0.28299471735954285, 0.0, 0.0, 0.258697509765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34169283509254456, 0.14422255754470825, 0.0]"
1240,"[0.0, 0.0, 0.0983564481139183, 0.021788088604807854, 0.0, 0.0, 0.10036695748567581, 0.0, 0.1664413958787918, 0.0, 0.2925887703895569, 0.0, 0.0, 0.02958524413406849, 0.0, 0.0, 0.0, 0.005809797905385494, 0.25172531604766846, 0.025776630267500877]"
1250,"[0.0, 0.0, 0.0, 0.3651559054851532, 0.0, 0.0, 0.0, 0.08005832880735397, 0.0, 0.0, 0.3459237813949585, 0.01572367176413536, 0.08875574171543121, 0.0, 0.0, 0.0, 0.0, 0.5702289342880249, 0.0, 0.0]"
1260,"[0.0, 0.0, 0.7346500754356384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08696387708187103, 0.0, 0.0, 0.0, 0.00128184724599123, 0.045553769916296005, 0.0, 0.0, 0.035908229649066925, 0.0]"
1270,"[0.0, 0.38106295466423035, 0.12565945088863373, 0.0, 0.0, 0.0, 0.04105347394943237, 0.0, 0.014488132670521736, 0.0, 0.10109180212020874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1280,"[0.0, 0.0, 0.40292179584503174, 0.0, 0.012784795835614204, 0.0, 0.20977744460105896, 0.06862453371286392, 0.0387943759560585, 0.1722344160079956, 0.10318359732627869, 0.30804261565208435, 0.0, 0.03276028111577034, 0.0, 0.10822421312332153, 0.0, 0.5076075792312622, 0.0, 0.6248619556427002]"
1290,"[0.0, 0.4380209743976593, 0.12452773004770279, 0.0, 0.0, 0.0, 0.06645197421312332, 0.0, 0.0, 0.0, 0.035592444241046906, 0.0, 0.0, 0.0, 0.023213280364871025, 0.0, 0.0, 0.0, 0.32622554898262024, 0.0]"
1300,"[0.0, 0.0, 0.0, 0.24927209317684174, 0.0, 0.20598477125167847, 0.0, 0.0, 0.0, 0.0, 0.4572526514530182, 0.08861929178237915, 0.3358004093170166, 0.007474476471543312, 0.0, 0.0, 0.0, 0.005513223819434643, 0.2711678445339203, 0.0]"
1310,"[0.0, 0.02048962190747261, 0.28973114490509033, 0.0, 0.0, 0.0, 0.0, 0.05173409730195999, 0.0, 0.0, 0.126207634806633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.220147505402565, 0.0, 0.0]"
1320,"[0.0, 0.0, 0.4370681345462799, 0.0, 0.0, 0.0, 0.0, 0.024486882612109184, 0.0, 0.021546537056565285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03296880051493645, 0.0, 0.4162723422050476, 0.0, 0.008488165214657784]"
1330,"[0.0, 0.0, 0.0, 0.0, 0.15502765774726868, 0.14130373299121857, 0.0, 0.0, 0.17078925669193268, 0.0, 0.2883329391479492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.699103057384491, 0.0]"
1340,"[0.0, 0.0, 0.32548457384109497, 0.0, 0.008646594360470772, 0.0, 0.0, 0.06330561637878418, 0.011906294152140617, 0.0, 0.059654414653778076, 0.0, 0.0, 0.0, 0.0004483182856347412, 0.0, 0.0, 0.0, 0.09340166300535202, 0.0]"
1350,"[0.0, 0.007129252422600985, 0.6217703223228455, 0.0, 0.0, 0.0, 0.02459854632616043, 0.023312542587518692, 0.027851369231939316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005676154047250748, 0.031357768923044205, 0.0, 0.18589968979358673, 0.09735756367444992, 0.0]"
1360,"[0.00251743639819324, 0.11736176908016205, 0.3507544994354248, 0.0, 0.039799224585294724, 0.0, 0.0, 0.1961037516593933, 0.07759144902229309, 0.046982914209365845, 0.0677882581949234, 0.039294254034757614, 0.00909030344337225, 0.0, 0.4509587287902832, 0.029230371117591858, 0.0, 0.0, 0.0, 0.0]"
1370,"[0.0, 0.0, 0.15281419456005096, 0.0, 0.0, 0.0, 0.061466410756111145, 0.028516191989183426, 0.0, 0.008495951071381569, 0.03367999196052551, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34575948119163513, 0.0, 0.005942175630480051]"
1380,"[0.00618089409545064, 0.0, 0.0, 0.29429319500923157, 0.0, 0.49082332849502563, 0.0, 0.0, 0.0, 0.03032253496348858, 0.47177377343177795, 0.0, 0.0, 0.0013124463148415089, 0.0, 0.0, 0.0, 0.03240685164928436, 0.0, 0.0]"
1390,"[0.0, 0.0, 0.5420504212379456, 0.0, 0.0, 0.0, 0.18858520686626434, 0.0, 0.11339229345321655, 0.05427854508161545, 0.027047177776694298, 0.030657658353447914, 0.0, 0.0, 0.0, 0.4569970369338989, 0.0, 0.21731393039226532, 0.18378497660160065, 0.15296828746795654]"
1400,"[0.0, 0.0, 0.011937391012907028, 0.0, 0.0, 0.0, 0.629804790019989, 0.0, 0.0, 0.016471263021230698, 0.28779879212379456, 0.030293947085738182, 0.0, 0.18115544319152832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1410,"[0.0, 0.0, 0.6397455930709839, 0.016488876193761826, 0.0, 0.0, 0.09119748324155807, 0.0033257463946938515, 0.038826532661914825, 0.7900179028511047, 0.1268804967403412, 0.06796207278966904, 0.0, 0.01204776857048273, 0.0, 0.2056010663509369, 0.0, 0.011778438463807106, 0.062240537256002426, 0.0]"
1420,"[0.0, 0.0, 0.0529167540371418, 0.0, 0.0, 0.0, 0.0, 0.003306032158434391, 0.0, 0.0, 0.013395160436630249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028127331286668777, 0.0]"
1430,"[0.0, 0.007314891554415226, 0.5603031516075134, 0.0, 0.07311855256557465, 0.0, 0.0, 0.09791926294565201, 0.0, 0.0, 0.19610199332237244, 0.8279231190681458, 0.0531037375330925, 0.0, 0.006732386536896229, 0.1855730265378952, 0.0, 0.03675762191414833, 0.09017379581928253, 0.0]"
1440,"[0.0, 0.09560562670230865, 0.4571020305156708, 0.0, 0.0, 0.0, 0.04592347890138626, 0.10057441890239716, 0.0956508070230484, 0.0, 0.08385991305112839, 0.0, 0.0, 0.0, 0.39202967286109924, 0.15943992137908936, 0.0, 0.0, 0.2184055596590042, 0.0]"
1450,"[0.0, 0.0, 0.38481569290161133, 0.0, 0.3356327712535858, 0.0, 0.028304221108555794, 0.0, 0.5084093809127808, 0.0, 0.23749113082885742, 0.00993719045072794, 0.0, 0.0, 0.0, 0.019469937309622765, 0.0, 0.0, 0.34379908442497253, 0.0]"
1460,"[0.0, 0.0, 0.023332098498940468, 0.0, 0.0, 0.0, 0.02361857146024704, 0.0, 0.0, 0.0, 0.09638847410678864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22697101533412933, 0.007783790118992329]"
1470,"[0.022472837939858437, 0.04140318185091019, 0.021298278123140335, 0.30932390689849854, 0.0, 0.2671109139919281, 0.0, 0.0, 0.0, 0.07077274471521378, 0.4045667052268982, 0.10490819066762924, 0.0, 0.012410496361553669, 0.0, 0.0, 0.013940454460680485, 0.16463153064250946, 0.0, 0.0]"
1480,"[0.0, 0.0, 0.01158121507614851, 0.8317980170249939, 0.1027950569987297, 0.10557916015386581, 0.0, 0.23874665796756744, 0.0, 0.0, 0.3385700583457947, 0.0, 0.32368287444114685, 0.0, 0.0, 0.0, 0.0, 0.22833870351314545, 0.14883139729499817, 0.0]"
1490,"[0.0, 0.0, 0.0, 0.035818420350551605, 0.0, 0.019080255180597305, 0.05636095628142357, 0.0, 0.0, 0.0, 0.16515514254570007, 0.0, 0.0, 0.05059567093849182, 0.0, 0.0, 0.0, 0.0, 0.028504949063062668, 0.06670556217432022]"
1500,"[0.0, 0.0, 0.3503170311450958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10751914978027344, 0.0, 0.11241373419761658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1510,"[0.11255187541246414, 0.0, 0.2902526259422302, 0.009928511455655098, 0.08458387106657028, 0.047553278505802155, 0.11170175671577454, 0.01624414324760437, 0.4723157286643982, 0.142724871635437, 0.2246178537607193, 0.22344520688056946, 0.0, 0.0, 0.0, 0.09062299132347107, 0.052270110696554184, 0.11637061089277267, 0.0, 0.004789855796843767]"
1520,"[0.0, 0.0, 0.1764315515756607, 0.0, 0.0, 0.0, 0.7313703298568726, 0.0, 0.15474091470241547, 0.0, 0.043795473873615265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1530,"[0.0, 0.008944984525442123, 0.18182417750358582, 0.0, 0.0, 0.0, 0.06570612639188766, 0.0, 0.0, 0.3709387183189392, 0.0, 0.0, 0.0, 0.36625954508781433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1540,"[0.0, 0.26329946517944336, 0.04873478412628174, 0.0, 0.0, 0.0, 0.14481250941753387, 0.0, 0.02498365379869938, 0.02962813526391983, 0.0922585055232048, 0.0, 0.0, 0.0, 0.0, 0.010092671029269695, 0.017113778740167618, 0.0, 0.12085191160440445, 0.0049306973814964294]"
1550,"[0.0, 0.0, 0.252638041973114, 0.0, 0.0, 0.0, 0.7488705515861511, 0.025639157742261887, 0.17608842253684998, 0.08158800005912781, 0.15493769943714142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1560,"[0.0, 0.025544121861457825, 0.4572317600250244, 0.0, 0.0, 0.0, 0.12880292534828186, 0.20375210046768188, 0.40353286266326904, 0.22045595943927765, 0.14483170211315155, 0.0, 0.0, 0.6214856505393982, 0.0, 0.07028570771217346, 0.0, 0.04403719678521156, 0.0, 0.0]"
1570,"[0.0, 0.1962728053331375, 0.01435083243995905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10385334491729736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08745293319225311, 0.0]"
1580,"[0.0, 0.0, 0.5322898030281067, 0.0, 0.1679072380065918, 0.0, 0.0, 0.14844976365566254, 0.19396653771400452, 0.0, 0.17953121662139893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1590,"[0.0, 0.03052894026041031, 0.6545200943946838, 0.0, 0.0, 0.0, 0.002786274766549468, 0.0, 0.029786808416247368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.051187146455049515, 0.0, 0.0, 0.0, 0.0]"
1600,"[0.0, 0.0, 0.0, 0.13501495122909546, 0.0, 0.16544276475906372, 0.0, 0.0, 0.0, 0.0, 0.4845258593559265, 0.0269476268440485, 0.20117755234241486, 0.040988434106111526, 0.0, 0.0, 0.0, 0.026075351983308792, 0.3023039996623993, 0.0]"
1610,"[0.0, 0.0, 0.1214863508939743, 0.0, 0.0, 0.0, 0.0, 0.03071129135787487, 0.08983898907899857, 0.0, 0.18998107314109802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1620,"[0.0, 0.16174104809761047, 0.10812756419181824, 0.0, 0.07788530737161636, 0.10340273380279541, 0.12044832110404968, 0.07878636568784714, 0.09357687085866928, 0.11746872961521149, 0.021700484678149223, 0.008693362586200237, 0.0, 0.002153456676751375, 0.33895066380500793, 0.025893989950418472, 0.0, 0.4683866798877716, 0.1315121203660965, 0.5093103051185608]"
1630,"[0.0, 0.003139505395665765, 0.0, 0.020760972052812576, 0.32402029633522034, 0.2705775797367096, 0.0, 0.0, 0.0, 0.0, 0.13497796654701233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02255854196846485, 0.0, 0.32707875967025757, 0.0]"
1640,"[0.0, 0.0, 0.3810117840766907, 0.0, 0.0, 0.0, 0.1154998168349266, 0.00828375294804573, 0.0, 0.11081297695636749, 0.0, 0.0, 0.0, 0.00416309991851449, 0.0, 0.0, 0.0, 0.3418579697608948, 0.0, 0.1296101063489914]"
1650,"[0.0, 0.3698294460773468, 0.12016686797142029, 0.0, 0.0, 0.0, 0.016341326758265495, 0.03109150007367134, 0.17343568801879883, 0.023379001766443253, 0.11547334492206573, 0.0, 0.0, 0.0, 0.31976330280303955, 0.0, 0.0, 0.0, 0.0, 0.0]"
1660,"[0.0, 0.0, 0.17359954118728638, 0.0, 0.0, 0.0, 0.07604458183050156, 0.0, 0.0, 0.10461436957120895, 0.2502802312374115, 0.010451801121234894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1670,"[0.0, 0.0, 0.11797372996807098, 0.017993204295635223, 0.277483195066452, 0.0, 0.010390235111117363, 0.0004071720759384334, 0.0, 0.0, 0.29245129227638245, 0.04809773340821266, 0.024923641234636307, 0.006828581914305687, 0.006187958177179098, 0.19766809046268463, 0.0, 0.048285674303770065, 0.6870567798614502, 0.03098633885383606]"
1680,"[0.0, 0.0, 0.45096781849861145, 0.0, 0.008188320323824883, 0.0, 0.0, 0.47570866346359253, 0.0, 0.0, 0.16351377964019775, 0.02804165706038475, 0.0, 0.0072603290900588036, 0.0, 0.0, 0.0, 0.0, 0.027159433811903, 0.0]"
1690,"[0.0006571554113179445, 0.0, 0.0, 0.5375568866729736, 0.06679663062095642, 0.3355591893196106, 0.0, 0.09370116144418716, 0.0, 0.0472082793712616, 0.48019224405288696, 0.04014120623469353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1446080356836319, 0.0, 0.0]"
1700,"[0.06930681318044662, 0.0, 0.0, 0.2105209082365036, 0.0, 0.19217193126678467, 0.0, 0.0, 0.0, 0.022058924660086632, 0.4125281870365143, 0.03029469959437847, 0.0, 0.007793066557496786, 0.0, 0.0, 0.0, 0.27771225571632385, 0.0, 0.0]"
1710,"[0.0, 0.0031147387344390154, 0.04082183539867401, 1.026585340499878, 0.0, 0.2370602935552597, 0.1076887845993042, 0.0, 0.025267386808991432, 0.003730601165443659, 0.35393616557121277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06458740681409836, 0.16287405788898468, 0.091888427734375]"
1720,"[0.10569124668836594, 0.0, 0.008605936542153358, 0.05930451676249504, 0.0, 0.0, 0.17446936666965485, 0.0, 0.0, 0.15004517138004303, 0.38081178069114685, 0.06974659860134125, 0.0, 0.16321054100990295, 0.0, 0.0, 0.0, 0.2170218527317047, 0.0, 0.046133968979120255]"
1730,"[0.0, 0.03136204928159714, 0.0, 0.12340022623538971, 0.0, 0.16590926051139832, 0.0, 0.0, 0.0, 0.0, 0.5289557576179504, 0.0020757606253027916, 0.12677150964736938, 0.0, 0.0, 0.0, 0.0, 0.04374674707651138, 0.21452458202838898, 0.0]"
1740,"[0.0, 0.00535734836012125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039266377687454224, 0.006744987331330776, 0.16685689985752106, 0.0, 0.0, 0.00031942944042384624, 0.0, 0.0047745369374752045, 0.0, 0.0, 0.3655240535736084, 0.024967210367321968]"
1750,"[0.0, 0.08571144938468933, 0.15844787657260895, 0.0, 0.0, 0.0, 0.1685611605644226, 0.0, 0.28259509801864624, 0.1147262379527092, 0.17686837911605835, 0.0, 0.0, 0.4309653639793396, 0.3375486135482788, 0.0, 0.0, 0.0, 0.0, 0.0]"
1760,"[0.0, 0.0034979283809661865, 0.11862144619226456, 0.0, 0.0, 0.0, 0.0, 0.20662268996238708, 0.0, 0.0, 0.07589390128850937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031000714749097824, 0.0]"
1770,"[0.0, 0.0, 0.06822705268859863, 0.048169758170843124, 0.0, 0.0, 0.045773159712553024, 0.0, 0.0, 0.0, 0.28933998942375183, 0.041928865015506744, 0.0, 0.01388140581548214, 0.0, 0.0, 0.0, 0.7331579923629761, 0.0, 0.0]"
1780,"[0.0, 0.0, 0.47170013189315796, 0.0, 0.0, 0.0, 0.053955044597387314, 0.0518949069082737, 0.0, 0.4021341800689697, 0.0, 0.0, 0.0, 0.03616305813193321, 0.0, 0.0, 0.0, 0.10711602121591568, 0.0, 0.0]"
1790,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01972399652004242, 0.5206592082977295, 0.0, 0.0, 0.0, 0.07773178815841675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10556714981794357, 0.0]"
1800,"[0.0, 0.0, 0.0673941895365715, 0.013283890672028065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12338138371706009, 0.0012200688943266869, 0.0, 0.01123183686286211, 0.0, 0.0, 0.0, 0.05014944449067116, 0.0, 0.0]"
1810,"[0.0, 0.0, 0.41615840792655945, 0.0, 0.0, 0.0, 0.0, 0.48304954171180725, 0.0, 0.0, 0.1403641402721405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09015603363513947, 0.0]"
