movie_id,movie_title,movie_genres,poster_url
1213,GoodFellas (1990),"5, 7",https://image.tmdb.org/t/p/w500/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"15, 18",https://image.tmdb.org/t/p/w500/6x7MzQ6BOMlRzam1StcmPO9v61g.jpg
1034,Freeway (1996),5,https://image.tmdb.org/t/p/w500/cxv8MRnpAhd4izS0yHHeQPgn6FR.jpg
3146,Deuce Bigalow: Male Gigolo (1999),4,https://image.tmdb.org/t/p/w500/w0UKAcY4fAPuQW2GhAoIMwutIA5.jpg
2301,History of the World: Part I (1981),4,https://image.tmdb.org/t/p/w500/6iAl78qZHT65erPXr2YW6Y54wlY.jpg
1682,"Truman Show, The (1998)",7,https://image.tmdb.org/t/p/w500/vuza0WqY239yBXOadKlGwJsZJFE.jpg
3526,Parenthood (1989),"4, 7",https://image.tmdb.org/t/p/w500/e51tNNQBJpJi9xkyuj0QFhyBcz7.jpg
1513,Romy and Michele's High School Reunion (1997),4,https://image.tmdb.org/t/p/w500/dpX4AFvoCNr5dmqyTfJrOvSb8M4.jpg
1665,Bean (1997),4,https://image.tmdb.org/t/p/w500/IwrDPrB4d2DMcpnGkvan46yINL.jpg
76,Screamers (1995),"15, 16",https://image.tmdb.org/t/p/w500/eqgBf791rMZG7ywHfObpXeMpiRf.jpg
2334,"Siege, The (1998)","0, 16",https://image.tmdb.org/t/p/w500/jrqVxuV6pZbFEsT5kLePQYWTPFB.jpg
1215,Army of Darkness (1993),"0, 1, 4, 10, 15",https://image.tmdb.org/t/p/w500/xsgTuAtR2zSH8Umg3jWZcZjlDpe.jpg
1090,Platoon (1986),"7, 18",https://image.tmdb.org/t/p/w500/m3mmFkPQKvPZq5exmh0bDuXlD9T.jpg
1747,Wag the Dog (1997),"4, 7",https://image.tmdb.org/t/p/w500/rYoEQzMBlB40ZlwVoe6y5s8B58z.jpg
2858,American Beauty (1999),"4, 7",https://image.tmdb.org/t/p/w500/s5PXkDqS8W3K4wCPNZBzf10zycw.jpg
2132,Who's Afraid of Virginia Woolf? (1966),7,https://image.tmdb.org/t/p/w500/wF7ihB5V5gSm6zxjv3ZhHOpgREI.jpg
3529,"Postman Always Rings Twice, The (1981)","5, 16",https://image.tmdb.org/t/p/w500/xH3sEe7AVQ1bevdKVoBqdXWu3f5.jpg
39,Clueless (1995),"4, 14",https://image.tmdb.org/t/p/w500/8AwVTcgpTnmeOs4TdTWqcFDXEsA.jpg
1374,Star Trek: The Wrath of Khan (1982),"0, 1, 15",https://image.tmdb.org/t/p/w500/uPyLsKl8Z0LOoxeaFXsY5MxhR5s.jpg
3863,"Cell, The (2000)","15, 16",https://image.tmdb.org/t/p/w500/koap5B3bQHQi3yaZ39vpWR66TGP.jpg
432,City Slickers II: The Legend of Curly's Gold (1994),"4, 19",https://image.tmdb.org/t/p/w500/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg
2580,Go (1999),5,https://image.tmdb.org/t/p/w500/1b4JNGUsy0WAuHAVK2VPNCcvPGS.jpg
3418,Thelma & Louise (1991),"0, 7",https://image.tmdb.org/t/p/w500/vbRAGLzbC75QfiKD1lKjmnQGuph.jpg
356,Forrest Gump (1994),"4, 14, 18",https://image.tmdb.org/t/p/w500/arw2vcBveWOVZr6pxd9XTd1TdQa.jpg
3078,Liberty Heights (1999),7,https://image.tmdb.org/t/p/w500/pFcUURqmwvvyq0eFzvDun8daPMX.jpg
1677,Critical Care (1997),4,https://image.tmdb.org/t/p/w500/p4UPT3vvdKHsv6PbhvvtFm8w5Zx.jpg
2453,"Boy Who Could Fly, The (1986)","7, 8",https://image.tmdb.org/t/p/w500/eYOc7glRhPhyTDKZ05FuT1IdVzj.jpg
1060,Swingers (1996),"4, 7",https://image.tmdb.org/t/p/w500/vsctdCbDHApN003Fs3QzJB8Nl9B.jpg
2763,"Thomas Crown Affair, The (1999)","0, 16",https://image.tmdb.org/t/p/w500/oODAwa2AK3fXvK93GCbq7dFLZPi.jpg
912,Casablanca (1942),"7, 14, 18",https://image.tmdb.org/t/p/w500/rG3aWYbYW5t5lq7sKKuXYhBuw7X.jpg
3190,Supernova (2000),"1, 15",https://image.tmdb.org/t/p/w500/c21Vwt4shqVxCQziFz0Hf91wSow.jpg
3099,Shampoo (1975),"4, 14",https://image.tmdb.org/t/p/w500/6jmFvXPV6OhtX3AkAVnH7rwdeUJ.jpg
1377,Batman Returns (1992),"0, 1, 4, 5",https://image.tmdb.org/t/p/w500/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg
2734,"Mosquito Coast, The (1986)",7,https://image.tmdb.org/t/p/w500/8A1iDYSp8H5WORWZVCV3E3SpkGD.jpg
1949,"Man for All Seasons, A (1966)",7,https://image.tmdb.org/t/p/w500/6TlEBiAA61YX4JuG6k3dOqEWbVP.jpg
3148,"Cider House Rules, The (1999)",7,https://image.tmdb.org/t/p/w500/qAECAgqjSFRVZzEEGbFAZqZNiDh.jpg
3257,"Bodyguard, The (1992)","0, 7, 14, 16",https://image.tmdb.org/t/p/w500/u4Rjt0slnaWmptbHKrUoKWIxmmb.jpg
1375,Star Trek III: The Search for Spock (1984),"0, 1, 15",https://image.tmdb.org/t/p/w500/yqEj0oPfKBMCz7YcCARHDgH7VFm.jpg
3535,American Psycho (2000),"4, 10, 16",https://image.tmdb.org/t/p/w500/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg
3872,"Suddenly, Last Summer (1959)",7,https://image.tmdb.org/t/p/w500/igma0zn9J5srRvOMDRnxyUDQXJL.jpg
2077,"Journey of Natty Gann, The (1985)","1, 3",https://image.tmdb.org/t/p/w500/kSAkhxgzSrdjiJzo9gXoqnY1d7R.jpg
2387,Very Bad Things (1998),"4, 5",https://image.tmdb.org/t/p/w500/rYmyRxF5e9fBdgcQScKu0CUtMy5.jpg
3751,Chicken Run (2000),"2, 3, 4",https://image.tmdb.org/t/p/w500/8XgmIsbpVamdhwcNVsYzohFZTtT.jpg
597,Pretty Woman (1990),"4, 14",https://image.tmdb.org/t/p/w500/dvcarc7TMrRp1C3jXPpn7PKce99.jpg
149,Amateur (1994),"5, 7, 16",https://image.tmdb.org/t/p/w500/nWUvlNxKSMdegAoY5eMOqPwMKIb.jpg
3763,F/X (1986),"0, 5, 16",https://image.tmdb.org/t/p/w500/nQuwGPekJ2AsaX8el9yWd7OT6xQ.jpg
3005,"Bone Collector, The (1999)",16,https://image.tmdb.org/t/p/w500/7atMCqRaDpAOnGsteTRm17zmvN3.jpg
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",10,https://image.tmdb.org/t/p/w500/qbtZewU6EGvxi8yFVzwZ31NijLX.jpg
589,Terminator 2: Judgment Day (1991),"0, 15, 16",https://image.tmdb.org/t/p/w500/5M0j0B18abtBI5gi2RhfjjurTqb.jpg
1088,Dirty Dancing (1987),"12, 14",https://image.tmdb.org/t/p/w500/ySL7B4FgYZR5xFBWc7c7lssuCN9.jpg
3039,Trading Places (1983),4,https://image.tmdb.org/t/p/w500/8mBuLCOcpWnmYtZc4aqtvDXslv6.jpg
3379,On the Beach (1959),7,https://image.tmdb.org/t/p/w500/nDua3IliCFaiHURwR1d5oIceNK9.jpg
3186,"Girl, Interrupted (1999)",7,https://image.tmdb.org/t/p/w500/dOBdatHIVppvmRFw2z7bf9VKJr9.jpg
1414,Mother (1996),4,https://image.tmdb.org/t/p/w500/fjny9chXPx69ln1LMJxbwi5yHMt.jpg
3698,"Running Man, The (1987)","0, 1, 15",https://image.tmdb.org/t/p/w500/4tKUyNMhnhWeezI0AwLWc6tWyZG.jpg
2193,Willow (1988),"0, 1, 8",https://image.tmdb.org/t/p/w500/pAIRGMIdN7ZdZhflazdV2ezuJ9f.jpg
593,"Silence of the Lambs, The (1991)","7, 16",https://image.tmdb.org/t/p/w500/cU6gd6i1tnXnPzO2RaNcQp87y7h.jpg
1748,Dark City (1998),"9, 15, 16",https://image.tmdb.org/t/p/w500/7mkj8Vv5lpndZnjdHNBdIV4fhoh.jpg
2087,Peter Pan (1953),"2, 3, 8, 12",https://image.tmdb.org/t/p/w500/mOR1Ks0EcXocwMV4EPv4letz0F5.jpg
2599,Election (1999),4,https://image.tmdb.org/t/p/w500/A9YIjDThJYUmYGpzsS9JocBBtf6.jpg
3254,Wayne's World 2 (1993),4,https://image.tmdb.org/t/p/w500/72TBNPN06oo1myHqihwcCQVDl48.jpg
1429,Jackie Chan's First Strike (1996),0,https://image.tmdb.org/t/p/w500/bRHbteT4IORJOXY0Qrnb4FPXRS0.jpg
908,North by Northwest (1959),"7, 16",https://image.tmdb.org/t/p/w500/kNOFPQrel9YFCVzI0DF8FnCEpCw.jpg
2686,"Red Violin, The (Le Violon rouge) (1998)","7, 13",https://image.tmdb.org/t/p/w500/uPjq8PaNDhFQTzOu4Ce91f6BFgZ.jpg
454,"Firm, The (1993)","7, 16",https://image.tmdb.org/t/p/w500/2nmD4YYgnfgdbidq0wwKJ151poM.jpg
2616,Dick Tracy (1990),"0, 5",https://image.tmdb.org/t/p/w500/AonBXZe8GwnW8f1TWI2KcewOsfS.jpg
1396,Sneakers (1992),"5, 7, 15",https://image.tmdb.org/t/p/w500/l2pIGwCvpZEpBuMb55YBl6A04Jv.jpg
2174,Beetlejuice (1988),"4, 8",https://image.tmdb.org/t/p/w500/nnl6OWkyPpuMm595hmAxNW3rZFn.jpg
3833,"Brain That Wouldn't Die, The (1962)","10, 15",https://image.tmdb.org/t/p/w500/npg6NH4maZ4NTTWzA71KNCTvQNG.jpg
3113,End of Days (1999),"0, 16",https://image.tmdb.org/t/p/w500/pY8FbKKl3VD0jRI1iDFrwN6alLa.jpg
1219,Psycho (1960),"10, 16",https://image.tmdb.org/t/p/w500/tY0OLFUsTXdvNppTpnNc4EVYy2z.jpg
2291,Edward Scissorhands (1990),"7, 14",https://image.tmdb.org/t/p/w500/e0FqKFvGPdQNWG8tF9cZBtev9Em.jpg
1214,Alien (1979),"0, 10, 15, 16",https://image.tmdb.org/t/p/w500/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg
266,Legends of the Fall (1994),"7, 14, 18, 19",https://image.tmdb.org/t/p/w500/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg
2529,Planet of the Apes (1968),"0, 15",https://image.tmdb.org/t/p/w500/2r9iKnlSYEk4daQadsXfcjHfIjQ.jpg
1259,Stand by Me (1986),"1, 4, 7",https://image.tmdb.org/t/p/w500/wc7XQbfx6EIQqCuvmBMt3aisb2Y.jpg
652,"301, 302 (1995)",13,https://image.tmdb.org/t/p/w500/7gMh5BcWebJ5qy4M1529FjmK94H.jpg
1648,"House of Yes, The (1997)","4, 7, 16",https://image.tmdb.org/t/p/w500/qpBAO2pRB2qeHvd8gSY9Jy5ObF.jpg
3484,"Skulls, The (2000)",16,https://image.tmdb.org/t/p/w500/pYuggibfzm8LWgjnUKMMtii2430.jpg
2394,"Prince of Egypt, The (1998)","2, 12",https://image.tmdb.org/t/p/w500/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg
1220,"Blues Brothers, The (1980)","0, 4, 12",https://image.tmdb.org/t/p/w500/rhYJKOt6UrQq7JQgLyQcSWW5R86.jpg
1284,"Big Sleep, The (1946)","9, 13",https://image.tmdb.org/t/p/w500/8GQIPVoISizOE9t0R9NO2ypG9wa.jpg
61,Eye for an Eye (1996),"7, 16",https://image.tmdb.org/t/p/w500/s6IeDuUx5AuF66RSk7njc9RJYxk.jpg
3105,Awakenings (1990),7,https://image.tmdb.org/t/p/w500/9gztZXuHLG6AJ0fgqGd7Q43cWRI.jpg
3397,"Great Muppet Caper, The (1981)","3, 4",https://image.tmdb.org/t/p/w500/otcJx3KsIDR1sBOz1gryCy8joP.jpg
2994,"City, The (1998)",7,https://image.tmdb.org/t/p/w500/ue3mp7z2EdoZuumtZNj2xEE4CN4.jpg
3483,"Road to El Dorado, The (2000)","2, 3",https://image.tmdb.org/t/p/w500/ryXm7xp4aqQyda0FU2eMfHehPBg.jpg
800,Lone Star (1996),"7, 13",https://image.tmdb.org/t/p/w500/lBxY8znsRoqa9Dy2NCe8I6GPsRm.jpg
2485,She's All That (1999),"4, 14",https://image.tmdb.org/t/p/w500/a0pepZNFCjggc7Na9gEwbTI1f46.jpg
3087,Scrooged (1988),4,https://image.tmdb.org/t/p/w500/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg
2518,Night Shift (1982),4,https://image.tmdb.org/t/p/w500/9IqVWHddRBrlQQshIIeckEzEayI.jpg
1967,Labyrinth (1986),"1, 3, 8",https://image.tmdb.org/t/p/w500/bAMEKYoKIgvGlmHb0Luqux6Nn6s.jpg
339,While You Were Sleeping (1995),"4, 14",https://image.tmdb.org/t/p/w500/qNGO3ETcNwlWqK2kNRpbJSJRlos.jpg
923,Citizen Kane (1941),7,https://image.tmdb.org/t/p/w500/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg
1005,D3: The Mighty Ducks (1996),"3, 4",https://image.tmdb.org/t/p/w500/wltMr1loUKSCaEV4EDgh21eCRI3.jpg
1688,Anastasia (1997),"2, 3, 12",https://image.tmdb.org/t/p/w500/26wHOXNt4XNn2lYT8i8pWx1JOP0.jpg
158,Casper (1995),"1, 3",https://image.tmdb.org/t/p/w500/vCaVCizHfxuoczd9Dlcz7et61eJ.jpg
1611,My Own Private Idaho (1991),7,https://image.tmdb.org/t/p/w500/p9TF90Pb5yg2MNb2UztzyXktMm4.jpg
260,Star Wars: Episode IV - A New Hope (1977),"0, 1, 8, 15",https://image.tmdb.org/t/p/w500/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg
2378,Police Academy (1984),4,https://image.tmdb.org/t/p/w500/m5a1U549gokC1kxsqgQoRb6XpFg.jpg
1911,Doctor Dolittle (1998),4,https://image.tmdb.org/t/p/w500/rViuZo27U8wcZHGuRliv9LfmhjV.jpg
448,Fearless (1993),7,https://image.tmdb.org/t/p/w500/5oQJ6HeNGWnEtP9Qyt5IZjuKI7j.jpg
3758,Communion (1989),"7, 15, 16",https://image.tmdb.org/t/p/w500/5WsMyE6wwY2QbM3fpAePOX3e7pZ.jpg
2116,"Lord of the Rings, The (1978)","1, 2, 3, 15",https://image.tmdb.org/t/p/w500/liW0mjvTyLs7UCumaHhx3PpU4VT.jpg
943,"Ghost and Mrs. Muir, The (1947)","7, 14",https://image.tmdb.org/t/p/w500/idoD3cwfwj86BPvVoWVgWhnT2xq.jpg
2090,"Rescuers, The (1977)","2, 3",https://image.tmdb.org/t/p/w500/4ge2Paneh5pGC5T9E953tjBE50r.jpg
253,Interview with the Vampire (1994),"7, 10",https://image.tmdb.org/t/p/w500/2162lAT2MP36MyJd2sttmj5du5T.jpg
1293,Gandhi (1982),7,https://image.tmdb.org/t/p/w500/rOXftt7SluxskrFrvU7qFJa5zeN.jpg
1291,Indiana Jones and the Last Crusade (1989),"0, 1",https://image.tmdb.org/t/p/w500/sizg1AU8f8JDZX4QIgE4pjUMBvx.jpg
1566,Hercules (1997),"1, 2, 3, 4, 12",https://image.tmdb.org/t/p/w500/x02VMg4z7frtezt7bGSAw37mHqg.jpg
1684,Mrs. Dalloway (1997),14,https://image.tmdb.org/t/p/w500/wG1HPrvQhiubzEWsD5zh67kXwfb.jpg
3507,"Odd Couple, The (1968)",4,https://image.tmdb.org/t/p/w500/d3dKPpzEi7WfgmoMnMwWyQnd2ja.jpg
2912,"Limey, The (1999)","0, 5, 7",https://image.tmdb.org/t/p/w500/efAnFInZYrenNvBlLIXN2oLYyNc.jpg
2423,Christmas Vacation (1989),4,https://image.tmdb.org/t/p/w500/pJKKjFIItN4QTMGxa6P8ZxUHjei.jpg
527,Schindler's List (1993),"7, 18",https://image.tmdb.org/t/p/w500/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg
2383,Police Academy 6: City Under Siege (1989),4,https://image.tmdb.org/t/p/w500/gRFJ3xLewH1rwEplZBfKS4vGpFV.jpg
748,"Arrival, The (1996)","0, 15, 16",https://image.tmdb.org/t/p/w500/m5HSlaNCzwV95rAriDmT19el5h1.jpg
2947,Goldfinger (1964),0,https://image.tmdb.org/t/p/w500/yNW09AHdvWwIXshiF0tMLr4bAWA.jpg
2478,Three Amigos! (1986),"4, 19",https://image.tmdb.org/t/p/w500/tKcOxhaBpLdvo8lExbz5AgpuGwc.jpg
1653,Gattaca (1997),"7, 15, 16",https://image.tmdb.org/t/p/w500/eSKr5Fl1MEC7zpAXaLWBWSBjgJq.jpg
1587,Conan the Barbarian (1982),"0, 1",https://image.tmdb.org/t/p/w500/vR6PzXsOfewD1kei8gMbepvwWC6.jpg
3189,My Dog Skip (1999),4,https://image.tmdb.org/t/p/w500/44LHbH8pOxEBnSKDJsqTpKQ8jCI.jpg
1645,"Devil's Advocate, The (1997)","5, 10, 13, 16",https://image.tmdb.org/t/p/w500/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg
36,Dead Man Walking (1995),7,https://image.tmdb.org/t/p/w500/eShxyjhWoFl3BwsuEmVsr4nLaMZ.jpg
372,Reality Bites (1994),"4, 7",https://image.tmdb.org/t/p/w500/qGDhodtpkpxkrFqokenGNJlzt6w.jpg
87,Dunston Checks In (1996),"3, 4",https://image.tmdb.org/t/p/w500/xR2cWC04kWNr7TBeXNOf4uOqn00.jpg
47,Seven (Se7en) (1995),"5, 16",https://image.tmdb.org/t/p/w500/h7904tdTu4O6EVX4UyesxtqF0xR.jpg
648,Mission: Impossible (1996),"0, 1, 13",https://image.tmdb.org/t/p/w500/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg
3122,Santa Fe Trail (1940),"7, 14, 19",https://image.tmdb.org/t/p/w500/uBtJzonmF9uOFrDXlqQuxTfMwl7.jpg
1883,Bulworth (1998),4,https://image.tmdb.org/t/p/w500/gR9jZ7W2d28aSa2Yimz797VNXRh.jpg
1198,Raiders of the Lost Ark (1981),"0, 1",https://image.tmdb.org/t/p/w500/ceG9VzoRAVGwivFU403Wc3AHRys.jpg
272,"Madness of King George, The (1994)",7,https://image.tmdb.org/t/p/w500/1dTSY023ZyBbgVSKDRuA6JLGSnZ.jpg
5,Father of the Bride Part II (1995),4,https://image.tmdb.org/t/p/w500/rj4LBtwQ0uGrpBnCELr716Qo3mw.jpg
1798,Hush (1998),16,https://image.tmdb.org/t/p/w500/zHzBTd502IZf60x8n2g0TB01vPF.jpg
736,Twister (1996),"0, 1, 14, 16",https://image.tmdb.org/t/p/w500/f3Wf4mR6SmqzLae7extudBfpL4b.jpg
3033,Spaceballs (1987),"4, 15",https://image.tmdb.org/t/p/w500/cIbr9JRJX4jENulVETd4cAofTAA.jpg
2551,Dead Ringers (1988),"7, 16",https://image.tmdb.org/t/p/w500/ofXwDfM8uYAaftD7cBPcIWdCpMn.jpg
799,"Frighteners, The (1996)","4, 10",https://image.tmdb.org/t/p/w500/2ZwWDOoU1yy9qyhLEatcgI94ESy.jpg
1290,Some Kind of Wonderful (1987),"7, 14",https://image.tmdb.org/t/p/w500/6z6ZUrwbAJl9Nq43OY77O7iY80x.jpg
3359,Breaking Away (1979),7,https://image.tmdb.org/t/p/w500/k7b5GsVJK1hfdwoYqcczN9pBba6.jpg
2076,Blue Velvet (1986),"7, 13",https://image.tmdb.org/t/p/w500/7hlgzJXLgyECS1mk3LSN3E72l5N.jpg
928,Rebecca (1940),"14, 16",https://image.tmdb.org/t/p/w500/kGhllBArW7ImDycSMIG5bj6GEPL.jpg
515,"Remains of the Day, The (1993)",7,https://image.tmdb.org/t/p/w500/uDGDtqSvuch324WnM7Ukdp1bCAQ.jpg
3030,Yojimbo (1961),"4, 7, 19",https://image.tmdb.org/t/p/w500/xYAHrrJV3YTq2Idu2B5g6MuwQMr.jpg
2367,King Kong (1976),"0, 1, 10",https://image.tmdb.org/t/p/w500/paYKhEwUaxKA05vmOfU7FlleTln.jpg
34,Babe (1995),"3, 4, 7",https://image.tmdb.org/t/p/w500/zKuQMtnbVTz9DsOnOJmlW71v4qH.jpg
14,Nixon (1995),7,https://image.tmdb.org/t/p/w500/8O2sBYJq0K0EMpw67cU1PjVJ7w3.jpg
3052,Dogma (1999),4,https://image.tmdb.org/t/p/w500/xI5beD8Td79E2uZNAxgd1gWWOEd.jpg
1221,"Godfather: Part II, The (1974)","0, 5, 7",https://image.tmdb.org/t/p/w500/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",6,https://image.tmdb.org/t/p/w500/4XoeABOgfPzYIzv2UoGKAdZbbR7.jpg
2302,My Cousin Vinny (1992),4,https://image.tmdb.org/t/p/w500/iwSURa8nS2ujwrU3s1lfxxX7voH.jpg
235,Ed Wood (1994),"4, 7",https://image.tmdb.org/t/p/w500/2jjFN4BtTSz01J3ZD4iYjf26pWX.jpg
2908,Boys Don't Cry (1999),7,https://image.tmdb.org/t/p/w500/eB505ycEhFVfMwGglIzXNUyKAIs.jpg
2410,Rocky III (1982),"0, 7",https://image.tmdb.org/t/p/w500/9jS3wG3cNSEu8sVUFAFQ8exyaaH.jpg
2247,Married to the Mob (1988),4,https://image.tmdb.org/t/p/w500/gkOsxv1RvV5smRnm6wrmn2wDXyZ.jpg
1882,Godzilla (1998),"0, 15",https://image.tmdb.org/t/p/w500/bD398HQ0K9zTMF1s0DWlAB0K144.jpg
1464,Lost Highway (1997),13,https://image.tmdb.org/t/p/w500/fdTtij6H0sX9AzIjUeynh5zbfm7.jpg
957,"Scarlet Letter, The (1926)",7,https://image.tmdb.org/t/p/w500/8gIU7O3oV6NyWUjlL6ppbpnIZLW.jpg
3677,Baraka (1992),6,https://image.tmdb.org/t/p/w500/ldEuJQ4z7zEvL7iXraESWBUfQcz.jpg
306,Three Colors: Red (1994),7,https://image.tmdb.org/t/p/w500/JHmsBiX1tjCKqAul1lzC20WcAW.jpg
2791,Airplane! (1980),4,https://image.tmdb.org/t/p/w500/7Q3efxd3AF1vQjlSxnlerSA7RzN.jpg
1228,Raging Bull (1980),7,https://image.tmdb.org/t/p/w500/1WV7WlTS8LI1L5NkCgjWT9GSW3O.jpg
3462,Modern Times (1936),4,https://image.tmdb.org/t/p/w500/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg
2699,Arachnophobia (1990),"0, 4, 15, 16",https://image.tmdb.org/t/p/w500/lHjpwv1Yv2RcGcTQb4Lc1cKw1y9.jpg
3608,Pee-wee's Big Adventure (1985),4,https://image.tmdb.org/t/p/w500/414IUXc54mrhX88ZUQiRDLXn01i.jpg
1792,U.S. Marshalls (1998),"0, 16",
1343,Cape Fear (1991),16,https://image.tmdb.org/t/p/w500/meJZAAuVcjic2ipvbOPz5UlE4P9.jpg
1004,"Glimmer Man, The (1996)","0, 16",https://image.tmdb.org/t/p/w500/fMXc2nf3iZFsVbNNmJ5MCtjcwlk.jpg
1207,To Kill a Mockingbird (1962),7,https://image.tmdb.org/t/p/w500/gZycFUMLx2110dzK3nBNai7gfpM.jpg
1322,Amityville 1992: It's About Time (1992),10,https://image.tmdb.org/t/p/w500/4seZ7wJsRHUK3m7I18bnnir594Q.jpg
1097,E.T. the Extra-Terrestrial (1982),"3, 7, 8, 15",https://image.tmdb.org/t/p/w500/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg
3693,"Toxic Avenger, The (1985)","4, 10",https://image.tmdb.org/t/p/w500/so0CGT1fZe2SlVdYXCewghxUgoj.jpg
1939,"Best Years of Our Lives, The (1946)","7, 18",https://image.tmdb.org/t/p/w500/fupcTxod2KXTFbSK9hlP3KuPVO.jpg
328,Tales From the Crypt Presents: Demon Knight (1995),10,https://image.tmdb.org/t/p/w500/1TekTWa1htkb554KDplTXskQupo.jpg
3267,"Mariachi, El (1992)","0, 16",https://image.tmdb.org/t/p/w500/zRh7K4SV1xQ419m8gzGITak51vc.jpg
914,My Fair Lady (1964),"12, 14",https://image.tmdb.org/t/p/w500/bTXVc29lGSNclf94VIZ49W4gGKl.jpg
1321,"American Werewolf in London, An (1981)",10,https://image.tmdb.org/t/p/w500/hVEqUASJmCQaolkKFEySCHZ8uKG.jpg
2064,Roger & Me (1989),"4, 6",https://image.tmdb.org/t/p/w500/nsLrWqKnyOKgtBMD6OYLk6fAyTG.jpg
1242,Glory (1989),"0, 7, 18",https://image.tmdb.org/t/p/w500/pGDzBjZvzmSCIEduQBfESLMiwtp.jpg
1975,Friday the 13th Part 2 (1981),10,https://image.tmdb.org/t/p/w500/92rGctBMTv4uaSlIBVnhz01kRWL.jpg
1892,"Perfect Murder, A (1998)","13, 16",https://image.tmdb.org/t/p/w500/h1pKtO2FArsEsiuFbBd5TTgFAqF.jpg
48,Pocahontas (1995),"2, 3, 12, 14",https://image.tmdb.org/t/p/w500/wpwFGXyvNAWrM6LCHUb2VUgkopw.jpg
849,Escape from L.A. (1996),"0, 1, 15, 16",https://image.tmdb.org/t/p/w500/3L9lL2eUsmLNNfENPwNOc82Hzpw.jpg
733,"Rock, The (1996)","0, 1, 16",https://image.tmdb.org/t/p/w500/j5mxLNWjUlXUUk8weFBtnF4afIR.jpg
2948,From Russia with Love (1963),0,https://image.tmdb.org/t/p/w500/zx4V17FP8oclNvOpTgs2iCCtiYk.jpg
1199,Brazil (1985),15,https://image.tmdb.org/t/p/w500/2w09J0KUnVtJvqPYu8N63XjAyCR.jpg
1246,Dead Poets Society (1989),7,https://image.tmdb.org/t/p/w500/hmGAF5NDoYB6S39UONevjHCESOI.jpg
2671,Notting Hill (1999),"4, 14",https://image.tmdb.org/t/p/w500/hHRIf2XHeQMbyRb3HUx19SF5Ujw.jpg
2532,Conquest of the Planet of the Apes (1972),"0, 15",https://image.tmdb.org/t/p/w500/lZ1pUxJCO14ObrhDuxTBuYm0tjN.jpg
2427,"Thin Red Line, The (1998)","0, 7, 18",https://image.tmdb.org/t/p/w500/seMydAaoxQP6F0xbE1jOcTmn5Jr.jpg
1554,"Pillow Book, The (1995)","7, 14",https://image.tmdb.org/t/p/w500/gQlv9t0522IBEOctwJph92amVyG.jpg
788,"Nutty Professor, The (1996)","4, 8, 14, 15",https://image.tmdb.org/t/p/w500/7HlhufckAoQb1yIu3FNu339Iuv4.jpg
2890,Three Kings (1999),"7, 18",https://image.tmdb.org/t/p/w500/fClJQW8xn8wHOFqoA4jUn0PZh1f.jpg
904,Rear Window (1954),"13, 16",https://image.tmdb.org/t/p/w500/zmbPjkZhlnt0JEOU9xMYtbjNXuL.jpg
247,Heavenly Creatures (1994),"7, 8, 14, 16",https://image.tmdb.org/t/p/w500/uvb86wVCIqD3Rlbr0GTNgWDF7Zo.jpg
3515,Me Myself I (2000),4,https://image.tmdb.org/t/p/w500/rvRrcbLbpn7UJGRH1JupgHOeJFq.jpg
1573,Face/Off (1997),"0, 15, 16",https://image.tmdb.org/t/p/w500/69Xzn8UdPbVnmqSChKz2RTpoNfB.jpg
3247,Sister Act (1992),"4, 5",https://image.tmdb.org/t/p/w500/xZvVSZ0RTxIjblLV87vs7ADM12m.jpg
1094,"Crying Game, The (1992)","7, 14, 18",https://image.tmdb.org/t/p/w500/ea6HPVTlGa0MmtTrPud0UnP9wh.jpg
2382,Police Academy 5: Assignment: Miami Beach (1988),4,https://image.tmdb.org/t/p/w500/8w1SqGceTYHbVmXh8JHdWHza2SF.jpg
745,"Close Shave, A (1995)","2, 4, 16",https://image.tmdb.org/t/p/w500/3h6szJGcbUBERvwKFJf5H2DWmQE.jpg
410,Addams Family Values (1993),4,https://image.tmdb.org/t/p/w500/sdxT2VjVSx9DRicwnuECUdBHeE7.jpg
2023,"Godfather: Part III, The (1990)","0, 5, 7",https://image.tmdb.org/t/p/w500/lm3pQ2QoQ16pextRsmnUbG2onES.jpg
