id,features
830,"[0.0, 0.6890300512313843, 0.35881927609443665, 0.0, 0.11391588300466537, 0.0, 0.0, 0.41750943660736084, 0.22647365927696228, 0.05580306053161621, 0.0, 0.0, 0.0, 0.0, 0.43688449263572693, 0.24452802538871765, 0.09582546353340149, 0.0, 0.1957002729177475, 0.0]"
840,"[0.03681306168437004, 0.0, 0.028799716383218765, 0.10020560771226883, 0.0, 0.0663997083902359, 0.06022162735462189, 0.0, 0.0, 0.18335111439228058, 0.041303783655166626, 0.14178729057312012, 0.4114276170730591, 0.8696067333221436, 0.01808190904557705, 0.0, 0.0, 0.1290564090013504, 0.10419080406427383, 0.3224048614501953]"
850,"[0.022740744054317474, 0.006529171485453844, 0.1343560367822647, 0.03676818311214447, 0.0, 0.34520187973976135, 0.08468560129404068, 0.0, 0.3872857093811035, 0.0, 0.011986683122813702, 0.2432776540517807, 0.40556538105010986, 0.019896071404218674, 0.0, 0.0, 0.12210631370544434, 0.0, 0.445402592420578, 0.13879786431789398]"
860,"[0.0, 0.0, 0.06360794603824615, 0.0, 0.33299562335014343, 0.0, 0.0, 0.3101803660392761, 0.0, 0.013443531468510628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38352206349372864, 0.0, 0.17050214111804962, 0.0, 0.0]"
870,"[0.3051116168498993, 0.0, 0.0, 0.5388554334640503, 0.14389123022556305, 0.0529964342713356, 0.0, 0.0812026634812355, 0.13691505789756775, 0.0, 0.0020728507079184055, 0.13521239161491394, 0.04694307595491409, 0.5379690527915955, 0.0, 0.0, 0.048116520047187805, 0.047729991376399994, 0.15847466886043549, 0.3475290536880493]"
880,"[0.10164667665958405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009471291676163673, 0.38641247153282166, 0.6154723763465881, 0.0, 0.0, 0.0, 0.441063791513443, 0.009226077236235142, 0.13233231008052826, 0.18375271558761597, 0.0, 0.0, 0.0]"
890,"[0.2528044879436493, 0.0, 0.0, 0.10506723076105118, 0.0, 0.07937610894441605, 0.07236912101507187, 0.0, 0.06343086063861847, 0.0, 0.0, 0.0034050531685352325, 0.0, 0.5159816145896912, 0.08888062089681625, 0.12189098447561264, 0.1866602897644043, 0.0, 0.0, 0.37541303038597107]"
900,"[0.16591672599315643, 0.0, 0.0, 0.02152605541050434, 0.0, 0.49179425835609436, 0.0, 0.0, 0.0, 0.0, 0.039422422647476196, 0.21713592112064362, 0.5874999761581421, 0.1283360719680786, 0.0, 0.0, 0.10871537029743195, 0.03348260372877121, 0.0, 0.0]"
910,"[0.002382000209763646, 0.40601441264152527, 0.09123249351978302, 0.06341121345758438, 0.21367540955543518, 0.0, 0.22094187140464783, 0.09461576491594315, 0.7652114033699036, 0.21495641767978668, 0.27537497878074646, 0.0, 0.0, 0.08751685917377472, 0.10522975772619247, 0.08785771578550339, 0.27271345257759094, 0.0, 0.24003741145133972, 0.0]"
920,"[0.38680556416511536, 0.11641932278871536, 0.0, 0.0, 0.0, 0.1809125393629074, 0.004549902398139238, 0.0, 0.1713639795780182, 0.0, 0.0, 0.0, 0.02819780446588993, 0.0, 0.6767621040344238, 0.0, 0.3150222897529602, 0.0, 0.0031739850528538227, 0.06965484470129013]"
930,"[0.04354476183652878, 0.0, 0.01184609904885292, 0.11999952793121338, 0.05970967933535576, 0.3851678669452667, 0.09391418099403381, 0.0, 0.15947718918323517, 0.1358523666858673, 0.13414248824119568, 0.4656130075454712, 0.15676546096801758, 0.5534282326698303, 0.020854530856013298, 0.05663103610277176, 0.09305914491415024, 0.2959580719470978, 0.02753128483891487, 0.2937949299812317]"
940,"[0.10908406227827072, 0.011572125367820263, 0.0, 0.0, 0.5769322514533997, 0.10732720047235489, 0.0, 0.0, 0.05695488676428795, 0.0, 0.0, 0.0, 0.4571060240268707, 0.0, 0.030869338661432266, 0.0, 0.3295380175113678, 0.09861360490322113, 0.0, 0.0411735437810421]"
950,"[0.06954851001501083, 0.3842911422252655, 0.12034299969673157, 0.2598131597042084, 0.16103670001029968, 0.4340243339538574, 0.05249321460723877, 0.021303007379174232, 0.4095878303050995, 0.0, 0.4193935990333557, 0.0, 0.08336493372917175, 0.0, 0.14850617945194244, 0.2058725506067276, 0.1364436000585556, 0.0, 0.7193397879600525, 0.17173391580581665]"
960,"[0.24726839363574982, 0.14176861941814423, 0.0, 0.03419385850429535, 0.0, 0.0, 0.0, 0.1437232941389084, 0.1644873172044754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04043101146817207, 0.0, 0.2386356145143509, 0.3409358263015747, 0.0, 0.0]"
970,"[0.0, 0.023864228278398514, 0.0, 0.23901955783367157, 0.0, 0.8240723609924316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05191953480243683, 0.0, 0.0, 0.0, 0.1427762806415558, 0.10640823096036911, 0.0, 0.12851005792617798]"
980,"[0.10921702533960342, 0.0, 0.2536008358001709, 0.22015327215194702, 0.09707517921924591, 0.2821454405784607, 0.0796113982796669, 0.2928760349750519, 0.06401709467172623, 0.0, 0.1573154777288437, 0.3981776237487793, 0.20274925231933594, 0.21974453330039978, 0.04856107011437416, 0.38273346424102783, 0.07020190358161926, 0.35889214277267456, 0.2009781301021576, 0.07735110819339752]"
990,"[0.10133802145719528, 0.025868764147162437, 0.0, 0.025530574843287468, 0.015035796910524368, 0.0, 0.0, 0.0, 0.12691260874271393, 0.0, 0.0, 0.0, 0.07093594968318939, 0.25515076518058777, 0.032227423042058945, 0.044421520084142685, 0.019780684262514114, 0.0005216748686507344, 0.014403467066586018, 0.15411311388015747]"
1000,"[0.0, 0.0, 0.0, 0.06145336478948593, 0.0, 0.0, 0.0, 0.13487651944160461, 0.0, 0.0, 0.0, 0.16477301716804504, 0.6997281312942505, 0.0, 0.0, 0.5229607224464417, 0.0, 0.0, 0.0, 0.0]"
1010,"[0.0, 0.018593663349747658, 0.0, 0.13716447353363037, 0.18680433928966522, 0.0, 0.0, 0.2101067453622818, 0.0, 0.0, 0.0, 0.0, 0.5149021744728088, 0.0, 0.14838717877864838, 0.04989708214998245, 0.0, 0.1489221155643463, 0.04590905085206032, 0.0]"
1020,"[0.21554264426231384, 0.0, 0.0, 0.2457433044910431, 0.0, 0.26715975999832153, 0.1592712700366974, 0.0, 0.0, 0.0, 0.08505342900753021, 0.26807889342308044, 0.0, 0.043977513909339905, 0.0, 0.0, 0.009905352257192135, 0.3829868733882904, 0.0, 0.0]"
1030,"[0.16445566713809967, 0.0008385563851334155, 0.0, 0.0, 0.06803573668003082, 0.0, 0.010924261063337326, 0.22057703137397766, 0.5863743424415588, 0.1493244469165802, 0.0, 0.0, 0.0, 0.0, 0.2437065690755844, 0.3223932981491089, 0.2179078459739685, 0.03499756380915642, 0.0, 0.0]"
1040,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.19179029762744904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1288987696170807, 0.0, 0.0, 0.0, 0.22944842278957367, 0.0, 0.011275403201580048, 0.13242194056510925]"
1050,"[0.08411893993616104, 0.0, 0.7713393568992615, 0.0, 0.1094946414232254, 0.0, 0.27821195125579834, 0.26240554451942444, 0.2691726088523865, 0.26674556732177734, 0.0, 0.31460511684417725, 0.05610407143831253, 0.2057773917913437, 0.006141448859125376, 0.25206974148750305, 0.04774969443678856, 0.33031511306762695, 0.06486063450574875, 0.21511870622634888]"
1060,"[0.3412379026412964, 0.0, 0.1312151551246643, 0.0, 0.0, 0.0, 0.09626152366399765, 0.0, 0.0, 0.7017395496368408, 0.0, 0.19118624925613403, 0.0, 0.4153917133808136, 0.0, 0.0, 0.0, 0.7502555847167969, 0.0, 0.31090977787971497]"
1070,"[0.20469190180301666, 0.0, 0.0, 0.06012982875108719, 0.000933106814045459, 0.028739970177412033, 0.0, 0.0, 0.0, 0.0, 0.024417420849204063, 0.0, 0.0, 0.9579483270645142, 0.19684205949306488, 0.0, 0.009817257523536682, 0.0, 0.0, 0.1687774807214737]"
1080,"[0.10911212861537933, 0.0, 0.0, 0.0, 0.6177303194999695, 0.0, 0.017479900270700455, 0.2082095444202423, 0.050714489072561264, 0.0, 0.0, 0.22298148274421692, 0.21205122768878937, 0.0, 0.0, 0.20930156111717224, 0.10756427049636841, 0.04094402864575386, 0.21642853319644928, 0.2994346022605896]"
1090,"[0.7726443409919739, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32913368940353394, 0.041238170117139816, 0.03372679650783539, 0.0, 0.3303195536136627, 0.0, 0.0, 0.0, 0.08602403849363327, 0.0, 0.09238988161087036]"
1100,"[0.08629468083381653, 0.14341822266578674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006918441969901323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21716877818107605, 0.0, 0.05126131325960159, 0.45409420132637024, 0.015274840407073498, 0.0, 0.0]"
1110,"[0.3001208007335663, 0.0, 0.07485181838274002, 0.04996449127793312, 0.24135568737983704, 0.22211842238903046, 0.03812918812036514, 0.05066806823015213, 0.5849204659461975, 0.11998559534549713, 0.0, 0.38192322850227356, 0.019651956856250763, 0.0, 0.0399501770734787, 0.33695077896118164, 0.19044862687587738, 0.06496512144804001, 0.14454638957977295, 0.20549464225769043]"
1120,"[0.03574420511722565, 0.18696202337741852, 0.011384631507098675, 0.0, 0.0, 0.0, 0.05843472480773926, 0.0, 0.0, 0.059707287698984146, 0.0, 0.11749152839183807, 0.0, 0.0, 0.4729587137699127, 0.03915294632315636, 0.0, 0.0, 0.0, 0.35989120602607727]"
1130,"[0.3417864441871643, 0.0, 0.07604440301656723, 0.0, 0.0, 0.0, 0.000786537944804877, 0.4866859018802643, 0.05872861295938492, 0.24646005034446716, 0.0, 0.35804682970046997, 0.1729022115468979, 0.0, 0.015666915103793144, 0.3330994248390198, 0.050310514867305756, 0.240793377161026, 0.0, 0.06778910756111145]"
1140,"[0.0, 0.0, 0.0, 0.0, 0.18838199973106384, 0.16645018756389618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7650780081748962, 0.0, 0.0, 0.03177105635404587, 0.15134118497371674, 0.0, 0.265869140625, 0.0]"
1150,"[0.0, 0.0, 0.0, 0.17685386538505554, 0.0, 0.0, 0.0, 0.0, 0.34468814730644226, 0.1393211930990219, 0.0, 0.0, 0.0, 0.6025969982147217, 0.0681036114692688, 0.0, 0.0, 0.0, 0.0, 0.0]"
1160,"[0.0, 0.24379155039787292, 0.0, 0.0556463822722435, 0.0, 0.0, 0.0, 0.01708408072590828, 0.0, 0.0, 0.034001674503088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7179849743843079, 0.016228316351771355, 0.0, 0.0]"
1170,"[0.19795364141464233, 0.0, 0.2749854326248169, 0.20883633196353912, 0.20940497517585754, 0.26684555411338806, 0.08110065013170242, 0.06131478771567345, 0.4743459224700928, 0.1286139190196991, 0.38439691066741943, 0.5910587310791016, 0.14642158150672913, 0.0, 0.21151572465896606, 0.08969642221927643, 0.09730089455842972, 0.0, 0.0, 0.0]"
1180,"[0.073945552110672, 0.17494571208953857, 0.002038939855992794, 0.2655966281890869, 0.006116883829236031, 0.43476998805999756, 0.08816719055175781, 0.0, 0.0, 0.01640508882701397, 0.1000579297542572, 0.1233767494559288, 0.25167396664619446, 0.0, 0.009379180148243904, 0.08432681858539581, 0.0, 0.19662947952747345, 0.0, 0.0]"
1190,"[0.0, 0.29101240634918213, 0.009350858628749847, 0.0, 0.6305888295173645, 0.13060954213142395, 0.0, 0.31402355432510376, 0.0, 0.0, 0.18091535568237305, 0.10900016129016876, 0.15432950854301453, 0.0, 0.09700983762741089, 0.10127342492341995, 0.0537772960960865, 0.0, 0.35762378573417664, 0.0]"
1200,"[0.0, 0.22841358184814453, 0.0, 0.0, 0.0031056455336511135, 0.0, 0.0, 0.5103121995925903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025161076337099075, 0.39035525918006897, 0.06407155841588974, 0.0, 0.0, 0.0]"
1210,"[0.13695916533470154, 0.0, 0.0, 0.09289278835058212, 0.26162275671958923, 0.17544634640216827, 0.023602865636348724, 0.0, 0.8073650002479553, 0.08727985620498657, 0.0, 0.0, 0.0, 0.10736854374408722, 0.0, 0.06240919604897499, 0.2747246026992798, 0.018790189176797867, 0.020180458202958107, 0.053285639733076096]"
1220,"[0.1454552710056305, 0.15954385697841644, 0.0, 0.07590290158987045, 0.0, 0.0, 0.0, 0.00378413125872612, 0.0, 0.0, 0.0, 0.04688623547554016, 0.0262032151222229, 0.018862126395106316, 0.0, 0.0, 0.0, 0.0, 0.056199923157691956, 0.0]"
1230,"[0.4167282283306122, 0.0, 0.0, 0.0, 0.2122783660888672, 0.0, 0.0, 0.0, 0.32080549001693726, 0.0, 0.0, 0.2684005796909332, 0.35919255018234253, 0.0, 0.0, 0.22715027630329132, 0.24973048269748688, 0.0, 0.09503699839115143, 0.0]"
1240,"[0.0, 0.6693788170814514, 0.0, 0.0, 0.1355445235967636, 0.031668923795223236, 0.0, 0.0, 0.02112996019423008, 0.0, 0.0, 0.0, 0.32497137784957886, 0.0, 0.019740857183933258, 0.14668643474578857, 0.3744273781776428, 0.09578876197338104, 0.0, 0.05495135486125946]"
1250,"[0.547448456287384, 0.12433706969022751, 0.0, 0.0, 0.0, 0.035599235445261, 0.0, 0.022497957572340965, 0.09121109545230865, 0.1752161979675293, 0.0, 0.0, 0.0, 0.0, 0.020812049508094788, 0.01996215619146824, 0.10933975130319595, 0.1295662373304367, 0.0, 0.4541977345943451]"
1260,"[0.13133768737316132, 0.08035881072282791, 0.08570078760385513, 0.0, 0.3844139873981476, 0.0, 0.010190783068537712, 0.7329744100570679, 0.15823887288570404, 0.14761202037334442, 0.06157512217760086, 0.15572963654994965, 0.07487104833126068, 0.18497107923030853, 0.0, 0.077151820063591, 0.06122370436787605, 0.17494182288646698, 0.0, 0.07845592498779297]"
1270,"[0.015485350973904133, 0.22678597271442413, 0.09144765138626099, 0.3934789299964905, 0.3415813148021698, 0.4325867295265198, 0.02042498253285885, 0.09533403068780899, 0.3411954343318939, 0.0, 0.04383905231952667, 0.0, 0.089986152946949, 0.024152535945177078, 0.12315689027309418, 0.2518131732940674, 0.10348191112279892, 0.19771936535835266, 0.7108086943626404, 0.20831547677516937]"
1280,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.1787175089120865, 0.4485693573951721, 0.0, 0.0, 0.008457508869469166, 0.0, 0.014280373230576515, 0.06301411986351013, 0.0, 0.010133911855518818, 0.0, 0.25652140378952026, 0.03494890406727791, 0.0, 0.38782867789268494]"
1290,"[0.1411919891834259, 0.0, 0.0, 0.4771537184715271, 0.0, 0.035587526857852936, 0.9619454145431519, 0.0, 0.2059534192085266, 0.0, 0.16892844438552856, 0.0, 0.0, 0.5566238164901733, 0.031165366992354393, 0.0, 0.13907425105571747, 0.0, 0.0, 0.008551028557121754]"
1300,"[0.1114652007818222, 0.21023821830749512, 0.09137237071990967, 0.0404498428106308, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01573438011109829, 0.0, 0.04746399447321892, 0.44527310132980347, 0.44413676857948303, 0.09979505091905594, 0.6168851256370544, 0.0, 0.031428780406713486, 0.1420145183801651, 0.18794801831245422]"
1310,"[0.5425544381141663, 0.0, 0.0, 0.08851677179336548, 0.0, 0.28491780161857605, 0.0, 0.0, 0.0, 0.39831089973449707, 0.12490348517894745, 0.0915176048874855, 0.0, 0.0, 0.0, 0.0, 0.0033307417761534452, 0.0, 0.0, 0.0]"
1320,"[0.23579034209251404, 0.10066807270050049, 0.28747668862342834, 0.10824545472860336, 0.3687432110309601, 0.1282094269990921, 0.021734818816184998, 0.279244989156723, 0.12279270589351654, 0.2478775978088379, 0.2038758546113968, 0.29154130816459656, 0.05942593142390251, 0.1688728630542755, 0.08486180007457733, 0.19428890943527222, 0.08568128198385239, 0.3959123194217682, 0.28995731472969055, 0.1867421269416809]"
1330,"[0.08999679237604141, 0.0, 0.0, 0.0, 0.04885868355631828, 0.0, 0.0, 0.27737686038017273, 0.006261381320655346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4612809717655182, 0.0440044067800045, 0.18101947009563446, 0.0, 0.0]"
1340,"[0.147372767329216, 0.3724201023578644, 0.9387288689613342, 0.0, 0.21775999665260315, 0.0, 0.1041501984000206, 0.3608846664428711, 0.46180033683776855, 0.327752023935318, 0.10381550341844559, 0.045380521565675735, 0.026831485331058502, 0.18391220271587372, 0.24573948979377747, 0.22954446077346802, 0.07420392334461212, 0.17508091032505035, 0.0685076043009758, 0.12773823738098145]"
1350,"[0.11069200187921524, 0.0, 0.0, 0.0, 0.11387752741575241, 0.054677415639162064, 0.0, 0.06660868227481842, 0.43960681557655334, 0.0, 0.0, 0.15465711057186127, 0.4211112856864929, 0.0, 0.0, 0.3207395374774933, 0.19419538974761963, 0.0, 0.2179519534111023, 0.0]"
1360,"[0.32342931628227234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037676867097616196, 0.5329559445381165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11522701382637024, 0.051825955510139465, 0.0, 0.0, 0.0]"
1370,"[0.0, 0.0, 0.010579685680568218, 0.003323348704725504, 0.04678931087255478, 0.010388469323515892, 0.0012163739884272218, 0.0, 0.0, 0.012452596798539162, 0.0005976998363621533, 0.0, 0.0, 0.003566513303667307, 0.6395257711410522, 0.01591084711253643, 0.0, 0.0, 0.0, 0.0]"
1380,"[0.23506100475788116, 0.0, 0.08254340291023254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13186867535114288, 0.5644662976264954, 0.0, 0.3060826063156128, 0.22371262311935425, 0.3553837537765503, 0.1129419133067131, 0.4690327048301697, 0.032266613095998764, 0.11916825920343399, 0.09036028385162354, 0.43719881772994995]"
1390,"[0.6469430327415466, 0.05696258693933487, 0.0, 0.0, 0.0, 0.07839694619178772, 0.008439544588327408, 0.08266010880470276, 0.01985558122396469, 0.20911523699760437, 0.0, 0.22703255712985992, 0.19062571227550507, 0.08982245624065399, 0.0, 0.17005783319473267, 0.3621869385242462, 0.117768794298172, 0.0, 0.18217214941978455]"
1400,"[0.20297829806804657, 0.10144753009080887, 0.0, 0.02907600626349449, 0.0, 0.016346709802746773, 0.07625769078731537, 0.0, 0.0, 0.0, 0.009140336886048317, 0.0, 0.0, 0.8938129544258118, 0.4533127546310425, 0.0, 0.09226220846176147, 0.0, 0.027981312945485115, 0.24728354811668396]"
1410,"[0.0, 0.14627467095851898, 0.056034576147794724, 0.0, 0.0, 0.0, 0.0, 0.45920512080192566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33303964138031006, 0.0, 0.0, 0.11535269021987915, 0.0]"
1420,"[0.05820624157786369, 0.13208800554275513, 0.0, 0.0, 0.142576664686203, 0.03522222489118576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41196194291114807, 0.03826921805739403, 0.0, 0.24623750150203705, 0.43190282583236694, 0.08124841749668121, 0.6065976023674011]"
1430,"[0.11785350739955902, 0.19565840065479279, 0.6813004612922668, 0.19103728234767914, 0.1447678804397583, 0.3064762353897095, 0.25372886657714844, 0.1396566778421402, 0.34058836102485657, 0.2823428511619568, 0.6305372714996338, 0.44856512546539307, 0.08492378145456314, 0.0864834189414978, 0.10074710100889206, 0.13772888481616974, 0.07048756629228592, 0.16053080558776855, 0.24853888154029846, 0.11533841490745544]"
1440,"[0.01869935914874077, 0.36595118045806885, 0.0, 0.0, 0.0, 0.0, 0.011947179213166237, 0.0, 0.041092392057180405, 0.0, 0.0, 0.028021426871418953, 0.0, 0.0, 0.0, 0.06252036988735199, 0.0, 0.0, 0.0, 0.018588198348879814]"
1450,"[0.025438295677304268, 0.11347367614507675, 0.0, 0.40049394965171814, 0.19402305781841278, 0.4571511149406433, 0.0, 0.0, 0.0, 0.0, 0.05663518235087395, 0.1971398890018463, 0.38317012786865234, 0.0004955838667228818, 0.3483797013759613, 0.0, 0.09174732863903046, 0.13516974449157715, 0.42166832089424133, 0.27595633268356323]"
1460,"[0.08667922765016556, 0.565471887588501, 0.0, 0.0, 0.0, 0.1001272052526474, 0.0343414768576622, 0.05763815715909004, 0.17032252252101898, 0.0, 0.0038835247978568077, 0.225449800491333, 0.14174652099609375, 0.032847337424755096, 0.09082340449094772, 0.035063087940216064, 0.41480180621147156, 0.0, 0.11120156198740005, 0.035332970321178436]"
1470,"[0.0, 0.024285776540637016, 0.0, 0.4571785628795624, 0.015844760462641716, 0.41829726099967957, 0.047478001564741135, 0.03789087012410164, 0.0, 0.0, 0.0, 0.0, 0.1041240468621254, 0.0, 0.8909321427345276, 0.0, 0.08744707703590393, 0.03208426386117935, 0.1794416904449463, 0.1577499359846115]"
1480,"[0.18557234108448029, 0.0, 0.2577197551727295, 0.10718905180692673, 0.0869060605764389, 0.0, 0.0266835056245327, 0.05487116426229477, 0.0, 0.20955421030521393, 0.023289838805794716, 0.06926390528678894, 0.0, 0.4543816149234772, 0.0, 0.1364155113697052, 0.02738918736577034, 0.7469519376754761, 0.0, 0.10659582912921906]"
1490,"[0.38630038499832153, 0.0, 0.0, 0.0670318603515625, 0.06503459811210632, 0.0, 0.0, 0.030794041231274605, 0.0, 0.0, 0.0, 0.0, 0.0603351891040802, 0.0, 0.0, 0.0, 0.0, 0.15402589738368988, 0.0, 0.029146261513233185]"
1500,"[0.13306963443756104, 0.0, 0.0, 0.24160131812095642, 0.21236225962638855, 0.3738290071487427, 0.11509282886981964, 0.0, 0.23666596412658691, 0.0, 0.023269610479474068, 0.16353699564933777, 0.22513684630393982, 0.0, 0.06665565818548203, 0.10598611831665039, 0.11339610815048218, 0.22681231796741486, 0.3377321660518646, 0.2644129693508148]"
1510,"[0.11169210821390152, 0.0, 0.0, 0.0, 0.26289987564086914, 0.1280732899904251, 0.0, 0.0, 0.45567619800567627, 0.0, 0.0, 0.0, 0.024310028180480003, 0.13969381153583527, 0.06948594748973846, 0.32197871804237366, 0.2777840793132782, 0.0, 0.6356489658355713, 0.22996027767658234]"
1520,"[0.8506547212600708, 0.0, 0.0, 0.04863261431455612, 0.0, 0.06462831795215607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05832766368985176, 0.0, 0.0, 0.0, 0.1395062953233719, 0.0, 0.0, 0.030814727768301964]"
1530,"[0.0, 0.03736618533730507, 0.0, 0.21594813466072083, 0.0, 0.3906910717487335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12444832921028137, 0.0, 0.5275689959526062, 0.0, 0.2998654246330261, 0.0, 0.0, 0.06546566635370255]"
